sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,eta
71.7,72.3,71.7,71.7,70.8,71.4,72.6,72.3,70.2,69.0,68.4,67.7,0.888888888888889
72.3,71.7,71.7,70.8,71.4,72.6,72.3,70.2,69.0,68.4,67.7,67.5,0.890207715133531
71.7,71.7,70.8,71.4,72.6,72.3,70.2,69.0,68.4,67.7,67.5,67.4,0.8862629246676513
71.7,70.8,71.4,72.6,72.3,70.2,69.0,68.4,67.7,67.5,67.4,67.7,0.900900900900901
70.8,71.4,72.6,72.3,70.2,69.0,68.4,67.7,67.5,67.4,67.7,66.6,0.9077155824508322
71.4,72.6,72.3,70.2,69.0,68.4,67.7,67.5,67.4,67.7,66.6,66.1,0.9118541033434651
72.6,72.3,70.2,69.0,68.4,67.7,67.5,67.4,67.7,66.6,66.1,65.8,0.9389671361502347
72.3,70.2,69.0,68.4,67.7,67.5,67.4,67.7,66.6,66.1,65.8,63.9,0.9174311926605503
70.2,69.0,68.4,67.7,67.5,67.4,67.7,66.6,66.1,65.8,63.9,65.4,0.8995502248875562
69.0,68.4,67.7,67.5,67.4,67.7,66.6,66.1,65.8,63.9,65.4,66.7,0.8928571428571428
68.4,67.7,67.5,67.4,67.7,66.6,66.1,65.8,63.9,65.4,66.7,67.2,0.8941877794336812
67.7,67.5,67.4,67.7,66.6,66.1,65.8,63.9,65.4,66.7,67.2,67.1,0.8982035928143712
67.5,67.4,67.7,66.6,66.1,65.8,63.9,65.4,66.7,67.2,67.1,66.8,0.900900900900901
67.4,67.7,66.6,66.1,65.8,63.9,65.4,66.7,67.2,67.1,66.8,66.6,0.888888888888889
67.7,66.6,66.1,65.8,63.9,65.4,66.7,67.2,67.1,66.8,66.6,67.5,0.9090909090909092
66.6,66.1,65.8,63.9,65.4,66.7,67.2,67.1,66.8,66.6,67.5,66.0,0.9049773755656109
66.1,65.8,63.9,65.4,66.7,67.2,67.1,66.8,66.6,67.5,66.0,66.3,0.8928571428571428
65.8,63.9,65.4,66.7,67.2,67.1,66.8,66.6,67.5,66.0,66.3,67.2,0.890207715133531
63.9,65.4,66.7,67.2,67.1,66.8,66.6,67.5,66.0,66.3,67.2,67.4,0.8875739644970415
65.4,66.7,67.2,67.1,66.8,66.6,67.5,66.0,66.3,67.2,67.4,67.6,0.8955223880597015
66.7,67.2,67.1,66.8,66.6,67.5,66.0,66.3,67.2,67.4,67.6,67.0,0.8915304606240714
67.2,67.1,66.8,66.6,67.5,66.0,66.3,67.2,67.4,67.6,67.0,67.3,0.8968609865470851
67.1,66.8,66.6,67.5,66.0,66.3,67.2,67.4,67.6,67.0,67.3,66.9,0.8955223880597015
66.8,66.6,67.5,66.0,66.3,67.2,67.4,67.6,67.0,67.3,66.9,67.0,0.8645533141210374
66.6,67.5,66.0,66.3,67.2,67.4,67.6,67.0,67.3,66.9,67.0,69.4,0.8595988538681949
67.5,66.0,66.3,67.2,67.4,67.6,67.0,67.3,66.9,67.0,69.4,69.8,0.8534850640113798
66.0,66.3,67.2,67.4,67.6,67.0,67.3,66.9,67.0,69.4,69.8,70.3,0.851063829787234
66.3,67.2,67.4,67.6,67.0,67.3,66.9,67.0,69.4,69.8,70.3,70.5,0.851063829787234
67.2,67.4,67.6,67.0,67.3,66.9,67.0,69.4,69.8,70.3,70.5,70.5,0.8450704225352113
67.4,67.6,67.0,67.3,66.9,67.0,69.4,69.8,70.3,70.5,70.5,71.0,0.8391608391608392
67.6,67.0,67.3,66.9,67.0,69.4,69.8,70.3,70.5,70.5,71.0,71.5,0.8333333333333333
67.0,67.3,66.9,67.0,69.4,69.8,70.3,70.5,70.5,71.0,71.5,72.0,0.8426966292134831
67.3,66.9,67.0,69.4,69.8,70.3,70.5,70.5,71.0,71.5,72.0,71.2,0.8368200836820083
66.9,67.0,69.4,69.8,70.3,70.5,70.5,71.0,71.5,72.0,71.2,71.7,0.8321775312066575
67.0,69.4,69.8,70.3,70.5,70.5,71.0,71.5,72.0,71.2,71.7,72.1,0.8333333333333333
69.4,69.8,70.3,70.5,70.5,71.0,71.5,72.0,71.2,71.7,72.1,72.0,0.8298755186721992
69.8,70.3,70.5,70.5,71.0,71.5,72.0,71.2,71.7,72.1,72.0,72.3,0.8356545961002786
70.3,70.5,70.5,71.0,71.5,72.0,71.2,71.7,72.1,72.0,72.3,71.8,0.8462623413258109
70.5,70.5,71.0,71.5,72.0,71.2,71.7,72.1,72.0,72.3,71.8,70.9,0.890207715133531
70.5,71.0,71.5,72.0,71.2,71.7,72.1,72.0,72.3,71.8,70.9,67.4,0.872093023255814
71.0,71.5,72.0,71.2,71.7,72.1,72.0,72.3,71.8,70.9,67.4,68.8,0.8559201141226819
71.5,72.0,71.2,71.7,72.1,72.0,72.3,71.8,70.9,67.4,68.8,70.1,0.8344923504867872
72.0,71.2,71.7,72.1,72.0,72.3,71.8,70.9,67.4,68.8,70.1,71.9,0.8547008547008548
71.2,71.7,72.1,72.0,72.3,71.8,70.9,67.4,68.8,70.1,71.9,70.2,0.8595988538681949
71.7,72.1,72.0,72.3,71.8,70.9,67.4,68.8,70.1,71.9,70.2,69.8,0.8583690987124463
72.1,72.0,72.3,71.8,70.9,67.4,68.8,70.1,71.9,70.2,69.8,69.9,0.847457627118644
72.0,72.3,71.8,70.9,67.4,68.8,70.1,71.9,70.2,69.8,69.9,70.8,0.8321775312066575
72.3,71.8,70.9,67.4,68.8,70.1,71.9,70.2,69.8,69.9,70.8,72.1,0.8333333333333333
71.8,70.9,67.4,68.8,70.1,71.9,70.2,69.8,69.9,70.8,72.1,72.0,0.8333333333333333
70.9,67.4,68.8,70.1,71.9,70.2,69.8,69.9,70.8,72.1,72.0,72.0,0.8379888268156425
67.4,68.8,70.1,71.9,70.2,69.8,69.9,70.8,72.1,72.0,72.0,71.6,0.851063829787234
68.8,70.1,71.9,70.2,69.8,69.9,70.8,72.1,72.0,72.0,71.6,70.5,0.8658008658008658
70.1,71.9,70.2,69.8,69.9,70.8,72.1,72.0,72.0,71.6,70.5,69.3,0.875912408759124
71.9,70.2,69.8,69.9,70.8,72.1,72.0,72.0,71.6,70.5,69.3,68.5,0.890207715133531
70.2,69.8,69.9,70.8,72.1,72.0,72.0,71.6,70.5,69.3,68.5,67.4,0.8955223880597015
69.8,69.9,70.8,72.1,72.0,72.0,71.6,70.5,69.3,68.5,67.4,67.0,0.8849557522123894
69.9,70.8,72.1,72.0,72.0,71.6,70.5,69.3,68.5,67.4,67.0,67.8,0.8784773060029283
70.8,72.1,72.0,72.0,71.6,70.5,69.3,68.5,67.4,67.0,67.8,68.3,0.881057268722467
72.1,72.0,72.0,71.6,70.5,69.3,68.5,67.4,67.0,67.8,68.3,68.1,0.875912408759124
72.0,72.0,71.6,70.5,69.3,68.5,67.4,67.0,67.8,68.3,68.1,68.5,0.900900900900901
72.0,71.6,70.5,69.3,68.5,67.4,67.0,67.8,68.3,68.1,68.5,66.6,0.8862629246676513
71.6,70.5,69.3,68.5,67.4,67.0,67.8,68.3,68.1,68.5,66.6,67.7,0.875912408759124
70.5,69.3,68.5,67.4,67.0,67.8,68.3,68.1,68.5,66.6,67.7,68.5,0.8683068017366137
69.3,68.5,67.4,67.0,67.8,68.3,68.1,68.5,66.6,67.7,68.5,69.1,0.8633093525179857
68.5,67.4,67.0,67.8,68.3,68.1,68.5,66.6,67.7,68.5,69.1,69.5,0.8462623413258109
67.4,67.0,67.8,68.3,68.1,68.5,66.6,67.7,68.5,69.1,69.5,70.9,0.8462623413258109
67.0,67.8,68.3,68.1,68.5,66.6,67.7,68.5,69.1,69.5,70.9,70.9,0.8450704225352113
67.8,68.3,68.1,68.5,66.6,67.7,68.5,69.1,69.5,70.9,70.9,71.0,0.8595988538681949
68.3,68.1,68.5,66.6,67.7,68.5,69.1,69.5,70.9,70.9,71.0,69.8,0.8695652173913043
68.1,68.5,66.6,67.7,68.5,69.1,69.5,70.9,70.9,71.0,69.8,69.0,0.8620689655172414
68.5,66.6,67.7,68.5,69.1,69.5,70.9,70.9,71.0,69.8,69.0,69.6,0.875912408759124
66.6,67.7,68.5,69.1,69.5,70.9,70.9,71.0,69.8,69.0,69.6,68.5,0.8915304606240714
67.7,68.5,69.1,69.5,70.9,70.9,71.0,69.8,69.0,69.6,68.5,67.3,0.8670520231213873
68.5,69.1,69.5,70.9,70.9,71.0,69.8,69.0,69.6,68.5,67.3,69.2,0.8633093525179857
69.1,69.5,70.9,70.9,71.0,69.8,69.0,69.6,68.5,67.3,69.2,69.5,0.847457627118644
69.5,70.9,70.9,71.0,69.8,69.0,69.6,68.5,67.3,69.2,69.5,70.8,0.8264462809917356
70.9,70.9,71.0,69.8,69.0,69.6,68.5,67.3,69.2,69.5,70.8,72.6,0.8321775312066575
70.9,71.0,69.8,69.0,69.6,68.5,67.3,69.2,69.5,70.8,72.6,72.1,0.8344923504867872
71.0,69.8,69.0,69.6,68.5,67.3,69.2,69.5,70.8,72.6,72.1,71.9,0.841514726507714
69.8,69.0,69.6,68.5,67.3,69.2,69.5,70.8,72.6,72.1,71.9,71.3,0.8344923504867872
69.0,69.6,68.5,67.3,69.2,69.5,70.8,72.6,72.1,71.9,71.3,71.9,0.8310249307479224
69.6,68.5,67.3,69.2,69.5,70.8,72.6,72.1,71.9,71.3,71.9,72.2,0.8379888268156425
68.5,67.3,69.2,69.5,70.8,72.6,72.1,71.9,71.3,71.9,72.2,71.6,0.8403361344537814
67.3,69.2,69.5,70.8,72.6,72.1,71.9,71.3,71.9,72.2,71.6,71.4,0.8264462809917356
69.2,69.5,70.8,72.6,72.1,71.9,71.3,71.9,72.2,71.6,71.4,72.6,0.8403361344537814
69.5,70.8,72.6,72.1,71.9,71.3,71.9,72.2,71.6,71.4,72.6,71.4,0.8310249307479224
70.8,72.6,72.1,71.9,71.3,71.9,72.2,71.6,71.4,72.6,71.4,72.2,0.8287292817679558
72.6,72.1,71.9,71.3,71.9,72.2,71.6,71.4,72.6,71.4,72.2,72.4,0.841514726507714
72.1,71.9,71.3,71.9,72.2,71.6,71.4,72.6,71.4,72.2,72.4,71.3,0.8230452674897119
71.9,71.3,71.9,72.2,71.6,71.4,72.6,71.4,72.2,72.4,71.3,72.9,0.821917808219178
71.3,71.9,72.2,71.6,71.4,72.6,71.4,72.2,72.4,71.3,72.9,73.0,0.8253094910591472
71.9,72.2,71.6,71.4,72.6,71.4,72.2,72.4,71.3,72.9,73.0,72.7,0.8287292817679558
72.2,71.6,71.4,72.6,71.4,72.2,72.4,71.3,72.9,73.0,72.7,72.4,0.8426966292134831
71.6,71.4,72.6,71.4,72.2,72.4,71.3,72.9,73.0,72.7,72.4,71.2,0.8534850640113798
71.4,72.6,71.4,72.2,72.4,71.3,72.9,73.0,72.7,72.4,71.2,70.3,0.8356545961002786
72.6,71.4,72.2,72.4,71.3,72.9,73.0,72.7,72.4,71.2,70.3,71.8,0.8321775312066575
71.4,72.2,72.4,71.3,72.9,73.0,72.7,72.4,71.2,70.3,71.8,72.1,0.8438818565400844
72.2,72.4,71.3,72.9,73.0,72.7,72.4,71.2,70.3,71.8,72.1,71.1,0.8356545961002786
72.4,71.3,72.9,73.0,72.7,72.4,71.2,70.3,71.8,72.1,71.1,71.8,0.8438818565400844
71.3,72.9,73.0,72.7,72.4,71.2,70.3,71.8,72.1,71.1,71.8,71.1,0.8368200836820083
72.9,73.0,72.7,72.4,71.2,70.3,71.8,72.1,71.1,71.8,71.1,71.7,0.8333333333333333
73.0,72.7,72.4,71.2,70.3,71.8,72.1,71.1,71.8,71.1,71.7,72.0,0.8462623413258109
72.7,72.4,71.2,70.3,71.8,72.1,71.1,71.8,71.1,71.7,72.0,70.9,0.841514726507714
72.4,71.2,70.3,71.8,72.1,71.1,71.8,71.1,71.7,72.0,70.9,71.3,0.8426966292134831
71.2,70.3,71.8,72.1,71.1,71.8,71.1,71.7,72.0,70.9,71.3,71.2,0.8438818565400844
70.3,71.8,72.1,71.1,71.8,71.1,71.7,72.0,70.9,71.3,71.2,71.1,0.8391608391608392
71.8,72.1,71.1,71.8,71.1,71.7,72.0,70.9,71.3,71.2,71.1,71.5,0.8462623413258109
72.1,71.1,71.8,71.1,71.7,72.0,70.9,71.3,71.2,71.1,71.5,70.9,0.8486562942008486
71.1,71.8,71.1,71.7,72.0,70.9,71.3,71.2,71.1,71.5,70.9,70.7,0.8344923504867872
71.8,71.1,71.7,72.0,70.9,71.3,71.2,71.1,71.5,70.9,70.7,71.9,0.841514726507714
71.1,71.7,72.0,70.9,71.3,71.2,71.1,71.5,70.9,70.7,71.9,71.3,0.8368200836820083
71.7,72.0,70.9,71.3,71.2,71.1,71.5,70.9,70.7,71.9,71.3,71.7,0.8356545961002786
72.0,70.9,71.3,71.2,71.1,71.5,70.9,70.7,71.9,71.3,71.7,71.8,0.8356545961002786
70.9,71.3,71.2,71.1,71.5,70.9,70.7,71.9,71.3,71.7,71.8,71.8,0.8310249307479224
71.3,71.2,71.1,71.5,70.9,70.7,71.9,71.3,71.7,71.8,71.8,72.2,0.8253094910591472
71.2,71.1,71.5,70.9,70.7,71.9,71.3,71.7,71.8,71.8,72.2,72.7,0.8230452674897119
71.1,71.5,70.9,70.7,71.9,71.3,71.7,71.8,71.8,72.2,72.7,72.9,0.8321775312066575
71.5,70.9,70.7,71.9,71.3,71.7,71.8,71.8,72.2,72.7,72.9,72.1,0.8333333333333333
70.9,70.7,71.9,71.3,71.7,71.8,71.8,72.2,72.7,72.9,72.1,72.0,0.841514726507714
70.7,71.9,71.3,71.7,71.8,71.8,72.2,72.7,72.9,72.1,72.0,71.3,0.8298755186721992
71.9,71.3,71.7,71.8,71.8,72.2,72.7,72.9,72.1,72.0,71.3,72.3,0.8333333333333333
71.3,71.7,71.8,71.8,72.2,72.7,72.9,72.1,72.0,71.3,72.3,72.0,0.8321775312066575
71.7,71.8,71.8,72.2,72.7,72.9,72.1,72.0,71.3,72.3,72.0,72.1,0.8287292817679558
71.8,71.8,72.2,72.7,72.9,72.1,72.0,71.3,72.3,72.0,72.1,72.4,0.8275862068965517
71.8,72.2,72.7,72.9,72.1,72.0,71.3,72.3,72.0,72.1,72.4,72.5,0.8275862068965517
72.2,72.7,72.9,72.1,72.0,71.3,72.3,72.0,72.1,72.4,72.5,72.5,0.8450704225352113
72.7,72.9,72.1,72.0,71.3,72.3,72.0,72.1,72.4,72.5,72.5,71.0,0.847457627118644
72.9,72.1,72.0,71.3,72.3,72.0,72.1,72.4,72.5,72.5,71.0,70.8,0.8368200836820083
72.1,72.0,71.3,72.3,72.0,72.1,72.4,72.5,72.5,71.0,70.8,71.7,0.8486562942008486
72.0,71.3,72.3,72.0,72.1,72.4,72.5,72.5,71.0,70.8,71.7,70.7,0.8344923504867872
71.3,72.3,72.0,72.1,72.4,72.5,72.5,71.0,70.8,71.7,70.7,71.9,0.8241758241758241
72.3,72.0,72.1,72.4,72.5,72.5,71.0,70.8,71.7,70.7,71.9,72.8,0.8368200836820083
72.0,72.1,72.4,72.5,72.5,71.0,70.8,71.7,70.7,71.9,72.8,71.7,0.8356545961002786
72.1,72.4,72.5,72.5,71.0,70.8,71.7,70.7,71.9,72.8,71.7,71.8,0.8275862068965517
72.4,72.5,72.5,71.0,70.8,71.7,70.7,71.9,72.8,71.7,71.8,72.5,0.851063829787234
72.5,72.5,71.0,70.8,71.7,70.7,71.9,72.8,71.7,71.8,72.5,70.5,0.8438818565400844
72.5,71.0,70.8,71.7,70.7,71.9,72.8,71.7,71.8,72.5,70.5,71.1,0.8403361344537814
71.0,70.8,71.7,70.7,71.9,72.8,71.7,71.8,72.5,70.5,71.1,71.4,0.8391608391608392
70.8,71.7,70.7,71.9,72.8,71.7,71.8,72.5,70.5,71.1,71.4,71.5,0.84985835694051
71.7,70.7,71.9,72.8,71.7,71.8,72.5,70.5,71.1,71.4,71.5,70.6,0.8379888268156425
70.7,71.9,72.8,71.7,71.8,72.5,70.5,71.1,71.4,71.5,70.6,71.6,0.8450704225352113
71.9,72.8,71.7,71.8,72.5,70.5,71.1,71.4,71.5,70.6,71.6,71.0,0.851063829787234
72.8,71.7,71.8,72.5,70.5,71.1,71.4,71.5,70.6,71.6,71.0,70.5,0.851063829787234
71.7,71.8,72.5,70.5,71.1,71.4,71.5,70.6,71.6,71.0,70.5,70.5,0.8368200836820083
71.8,72.5,70.5,71.1,71.4,71.5,70.6,71.6,71.0,70.5,70.5,71.7,0.8368200836820083
72.5,70.5,71.1,71.4,71.5,70.6,71.6,71.0,70.5,70.5,71.7,71.7,0.8438818565400844
70.5,71.1,71.4,71.5,70.6,71.6,71.0,70.5,70.5,71.7,71.7,71.1,0.8379888268156425
71.1,71.4,71.5,70.6,71.6,71.0,70.5,70.5,71.7,71.7,71.1,71.6,0.8275862068965517
71.4,71.5,70.6,71.6,71.0,70.5,70.5,71.7,71.7,71.1,71.6,72.5,0.841514726507714
71.5,70.6,71.6,71.0,70.5,70.5,71.7,71.7,71.1,71.6,72.5,71.3,0.8438818565400844
70.6,71.6,71.0,70.5,70.5,71.7,71.7,71.1,71.6,72.5,71.3,71.1,0.8534850640113798
71.6,71.0,70.5,70.5,71.7,71.7,71.1,71.6,72.5,71.3,71.1,70.3,0.8547008547008548
71.0,70.5,70.5,71.7,71.7,71.1,71.6,72.5,71.3,71.1,70.3,70.2,0.8486562942008486
70.5,70.5,71.7,71.7,71.1,71.6,72.5,71.3,71.1,70.3,70.2,70.7,0.860832137733142
70.5,71.7,71.7,71.1,71.6,72.5,71.3,71.1,70.3,70.2,70.7,69.7,0.8379888268156425
71.7,71.7,71.1,71.6,72.5,71.3,71.1,70.3,70.2,70.7,69.7,71.6,0.8450704225352113
71.7,71.1,71.6,72.5,71.3,71.1,70.3,70.2,70.7,69.7,71.6,71.0,0.8356545961002786
71.1,71.6,72.5,71.3,71.1,70.3,70.2,70.7,69.7,71.6,71.0,71.8,0.847457627118644
71.6,72.5,71.3,71.1,70.3,70.2,70.7,69.7,71.6,71.0,71.8,70.8,0.8571428571428571
72.5,71.3,71.1,70.3,70.2,70.7,69.7,71.6,71.0,71.8,70.8,70.0,0.84985835694051
71.3,71.1,70.3,70.2,70.7,69.7,71.6,71.0,71.8,70.8,70.0,70.6,0.8559201141226819
71.1,70.3,70.2,70.7,69.7,71.6,71.0,71.8,70.8,70.0,70.6,70.1,0.8356545961002786
70.3,70.2,70.7,69.7,71.6,71.0,71.8,70.8,70.0,70.6,70.1,71.8,0.8310249307479224
70.2,70.7,69.7,71.6,71.0,71.8,70.8,70.0,70.6,70.1,71.8,72.2,0.8522727272727273
70.7,69.7,71.6,71.0,71.8,70.8,70.0,70.6,70.1,71.8,72.2,70.4,0.860832137733142
69.7,71.6,71.0,71.8,70.8,70.0,70.6,70.1,71.8,72.2,70.4,69.7,0.8547008547008548
71.6,71.0,71.8,70.8,70.0,70.6,70.1,71.8,72.2,70.4,69.7,70.2,0.8450704225352113
71.0,71.8,70.8,70.0,70.6,70.1,71.8,72.2,70.4,69.7,70.2,71.0,0.8426966292134831
71.8,70.8,70.0,70.6,70.1,71.8,72.2,70.4,69.7,70.2,71.0,71.2,0.8559201141226819
70.8,70.0,70.6,70.1,71.8,72.2,70.4,69.7,70.2,71.0,71.2,70.1,0.860832137733142
70.0,70.6,70.1,71.8,72.2,70.4,69.7,70.2,71.0,71.2,70.1,69.7,0.847457627118644
70.6,70.1,71.8,72.2,70.4,69.7,70.2,71.0,71.2,70.1,69.7,70.8,0.8534850640113798
70.1,71.8,72.2,70.4,69.7,70.2,71.0,71.2,70.1,69.7,70.8,70.3,0.8583690987124463
71.8,72.2,70.4,69.7,70.2,71.0,71.2,70.1,69.7,70.8,70.3,69.9,0.851063829787234
72.2,70.4,69.7,70.2,71.0,71.2,70.1,69.7,70.8,70.3,69.9,70.5,0.8486562942008486
70.4,69.7,70.2,71.0,71.2,70.1,69.7,70.8,70.3,69.9,70.5,70.7,0.84985835694051
69.7,70.2,71.0,71.2,70.1,69.7,70.8,70.3,69.9,70.5,70.7,70.6,0.8426966292134831
70.2,71.0,71.2,70.1,69.7,70.8,70.3,69.9,70.5,70.7,70.6,71.2,0.8522727272727273
71.0,71.2,70.1,69.7,70.8,70.3,69.9,70.5,70.7,70.6,71.2,70.4,0.84985835694051
71.2,70.1,69.7,70.8,70.3,69.9,70.5,70.7,70.6,71.2,70.4,70.6,0.8534850640113798
70.1,69.7,70.8,70.3,69.9,70.5,70.7,70.6,71.2,70.4,70.6,70.3,0.841514726507714
69.7,70.8,70.3,69.9,70.5,70.7,70.6,71.2,70.4,70.6,70.3,71.3,0.8344923504867872
70.8,70.3,69.9,70.5,70.7,70.6,71.2,70.4,70.6,70.3,71.3,71.9,0.8450704225352113
70.3,69.9,70.5,70.7,70.6,71.2,70.4,70.6,70.3,71.3,71.9,71.0,0.8547008547008548
69.9,70.5,70.7,70.6,71.2,70.4,70.6,70.3,71.3,71.9,71.0,70.2,0.8321775312066575
70.5,70.7,70.6,71.2,70.4,70.6,70.3,71.3,71.9,71.0,70.2,72.1,0.8391608391608392
70.7,70.6,71.2,70.4,70.6,70.3,71.3,71.9,71.0,70.2,72.1,71.5,0.8522727272727273
70.6,71.2,70.4,70.6,70.3,71.3,71.9,71.0,70.2,72.1,71.5,70.4,0.8438818565400844
71.2,70.4,70.6,70.3,71.3,71.9,71.0,70.2,72.1,71.5,70.4,71.1,0.8356545961002786
70.4,70.6,70.3,71.3,71.9,71.0,70.2,72.1,71.5,70.4,71.1,71.8,0.8356545961002786
70.6,70.3,71.3,71.9,71.0,70.2,72.1,71.5,70.4,71.1,71.8,71.8,0.8379888268156425
70.3,71.3,71.9,71.0,70.2,72.1,71.5,70.4,71.1,71.8,71.8,71.6,0.8379888268156425
71.3,71.9,71.0,70.2,72.1,71.5,70.4,71.1,71.8,71.8,71.6,71.6,0.851063829787234
71.9,71.0,70.2,72.1,71.5,70.4,71.1,71.8,71.8,71.6,71.6,70.5,0.8403361344537814
71.0,70.2,72.1,71.5,70.4,71.1,71.8,71.8,71.6,71.6,70.5,71.4,0.8344923504867872
70.2,72.1,71.5,70.4,71.1,71.8,71.8,71.6,71.6,70.5,71.4,71.9,0.8450704225352113
72.1,71.5,70.4,71.1,71.8,71.8,71.6,71.6,70.5,71.4,71.9,71.0,0.841514726507714
71.5,70.4,71.1,71.8,71.8,71.6,71.6,70.5,71.4,71.9,71.0,71.3,0.8379888268156425
70.4,71.1,71.8,71.8,71.6,71.6,70.5,71.4,71.9,71.0,71.3,71.6,0.8333333333333333
71.1,71.8,71.8,71.6,71.6,70.5,71.4,71.9,71.0,71.3,71.6,72.0,0.8310249307479224
71.8,71.8,71.6,71.6,70.5,71.4,71.9,71.0,71.3,71.6,72.0,72.2,0.841514726507714
71.8,71.6,71.6,70.5,71.4,71.9,71.0,71.3,71.6,72.0,72.2,71.3,0.8438818565400844
71.6,71.6,70.5,71.4,71.9,71.0,71.3,71.6,72.0,72.2,71.3,71.1,0.8356545961002786
71.6,70.5,71.4,71.9,71.0,71.3,71.6,72.0,72.2,71.3,71.1,71.8,0.8403361344537814
70.5,71.4,71.9,71.0,71.3,71.6,72.0,72.2,71.3,71.1,71.8,71.4,0.8391608391608392
71.4,71.9,71.0,71.3,71.6,72.0,72.2,71.3,71.1,71.8,71.4,71.5,0.84985835694051
71.9,71.0,71.3,71.6,72.0,72.2,71.3,71.1,71.8,71.4,71.5,70.6,0.8438818565400844
71.0,71.3,71.6,72.0,72.2,71.3,71.1,71.8,71.4,71.5,70.6,71.1,0.8391608391608392
71.3,71.6,72.0,72.2,71.3,71.1,71.8,71.4,71.5,70.6,71.1,71.5,0.8450704225352113
71.6,72.0,72.2,71.3,71.1,71.8,71.4,71.5,70.6,71.1,71.5,71.0,0.8333333333333333
72.0,72.2,71.3,71.1,71.8,71.4,71.5,70.6,71.1,71.5,71.0,72.0,0.8368200836820083
72.2,71.3,71.1,71.8,71.4,71.5,70.6,71.1,71.5,71.0,72.0,71.7,0.8321775312066575
71.3,71.1,71.8,71.4,71.5,70.6,71.1,71.5,71.0,72.0,71.7,72.1,0.8379888268156425
71.1,71.8,71.4,71.5,70.6,71.1,71.5,71.0,72.0,71.7,72.1,71.6,0.841514726507714
71.8,71.4,71.5,70.6,71.1,71.5,71.0,72.0,71.7,72.1,71.6,71.3,0.8391608391608392
71.4,71.5,70.6,71.1,71.5,71.0,72.0,71.7,72.1,71.6,71.3,71.5,0.8379888268156425
71.5,70.6,71.1,71.5,71.0,72.0,71.7,72.1,71.6,71.3,71.5,71.6,0.8426966292134831
70.6,71.1,71.5,71.0,72.0,71.7,72.1,71.6,71.3,71.5,71.6,71.2,0.8462623413258109
71.1,71.5,71.0,72.0,71.7,72.1,71.6,71.3,71.5,71.6,71.2,70.9,0.8391608391608392
71.5,71.0,72.0,71.7,72.1,71.6,71.3,71.5,71.6,71.2,70.9,71.5,0.8403361344537814
71.0,72.0,71.7,72.1,71.6,71.3,71.5,71.6,71.2,70.9,71.5,71.4,0.8534850640113798
72.0,71.7,72.1,71.6,71.3,71.5,71.6,71.2,70.9,71.5,71.4,70.3,0.8426966292134831
71.7,72.1,71.6,71.3,71.5,71.6,71.2,70.9,71.5,71.4,70.3,71.2,0.8368200836820083
72.1,71.6,71.3,71.5,71.6,71.2,70.9,71.5,71.4,70.3,71.2,71.7,0.8333333333333333
71.6,71.3,71.5,71.6,71.2,70.9,71.5,71.4,70.3,71.2,71.7,72.0,0.8333333333333333
71.3,71.5,71.6,71.2,70.9,71.5,71.4,70.3,71.2,71.7,72.0,72.0,0.8344923504867872
71.5,71.6,71.2,70.9,71.5,71.4,70.3,71.2,71.7,72.0,72.0,71.9,0.841514726507714
71.6,71.2,70.9,71.5,71.4,70.3,71.2,71.7,72.0,72.0,71.9,71.3,0.8344923504867872
71.2,70.9,71.5,71.4,70.3,71.2,71.7,72.0,72.0,71.9,71.3,71.9,0.8344923504867872
70.9,71.5,71.4,70.3,71.2,71.7,72.0,72.0,71.9,71.3,71.9,71.9,0.8241758241758241
71.5,71.4,70.3,71.2,71.7,72.0,72.0,71.9,71.3,71.9,71.9,72.8,0.8462623413258109
71.4,70.3,71.2,71.7,72.0,72.0,71.9,71.3,71.9,71.9,72.8,70.9,0.8333333333333333
70.3,71.2,71.7,72.0,72.0,71.9,71.3,71.9,71.9,72.8,70.9,72.0,0.8403361344537814
71.2,71.7,72.0,72.0,71.9,71.3,71.9,71.9,72.8,70.9,72.0,71.4,0.8391608391608392
71.7,72.0,72.0,71.9,71.3,71.9,71.9,72.8,70.9,72.0,71.4,71.5,0.841514726507714
72.0,72.0,71.9,71.3,71.9,71.9,72.8,70.9,72.0,71.4,71.5,71.3,0.8391608391608392
72.0,71.9,71.3,71.9,71.9,72.8,70.9,72.0,71.4,71.5,71.3,71.5,0.8403361344537814
71.9,71.3,71.9,71.9,72.8,70.9,72.0,71.4,71.5,71.3,71.5,71.4,0.8450704225352113
71.3,71.9,71.9,72.8,70.9,72.0,71.4,71.5,71.3,71.5,71.4,71.0,0.8379888268156425
71.9,71.9,72.8,70.9,72.0,71.4,71.5,71.3,71.5,71.4,71.0,71.6,0.8356545961002786
71.9,72.8,70.9,72.0,71.4,71.5,71.3,71.5,71.4,71.0,71.6,71.8,0.8438818565400844
72.8,70.9,72.0,71.4,71.5,71.3,71.5,71.4,71.0,71.6,71.8,71.1,0.8450704225352113
70.9,72.0,71.4,71.5,71.3,71.5,71.4,71.0,71.6,71.8,71.1,71.0,0.8356545961002786
72.0,71.4,71.5,71.3,71.5,71.4,71.0,71.6,71.8,71.1,71.0,71.8,0.8391608391608392
71.4,71.5,71.3,71.5,71.4,71.0,71.6,71.8,71.1,71.0,71.8,71.5,0.851063829787234
